73544	10448	7360	
75244	13396	8244	
80328	18332	10100	
81388	20028	10780	
107064	21240	11636	
110576	24600	11916	
111860	25832	12024	
110960	26120	12192	
110960	26120	12192	
110960	26120	12192	
110960	26120	12192	
110960	26172	12240	
110960	26172	12240	
110960	26172	12240	
119424	26548	12292	
119684	26796	12296	
119684	26796	12296	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27260	12544	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
119684	27300	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23796	12584	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
116180	23924	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
119684	27352	12708	
120392	28156	13408	
120392	28156	13408	
120392	28156	13408	
120392	28156	13408	
120392	28156	13408	
120392	28156	13408	
120392	28156	13408	
120392	28156	13408	
120392	28156	13408	
120392	28156	13408	
120392	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28156	13408	
120552	28416	13472	
120552	28416	13472	
120684	28416	13472	
120684	28416	13472	
120684	28416	13472	
120816	28416	13472	
120816	28680	13472	
120816	28680	13472	
120816	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
120948	28680	13472	
121256	28680	13472	
121256	28944	13472	
121256	28944	13472	
121388	28944	13472	
121388	28944	13472	
121388	28944	13472	
121388	29208	13472	
121520	29208	13472	
121520	29208	13472	
121520	29208	13472	
121520	29208	13472	
121652	29208	13472	
121652	29472	13472	
121652	29472	13472	
121652	29472	13472	
121784	29472	13472	
121784	29472	13472	
121784	29472	13472	
121784	29736	13472	
121916	29736	13472	
121916	29736	13472	
121916	29736	13472	
122280	29736	13472	
122280	29736	13472	
122280	30000	13472	
122280	30000	13472	
122412	30000	13472	
122412	30000	13472	
122412	30000	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
122544	30264	13472	
189528	31320	13828	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31360	13856	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
189912	31616	14112	
